iter	R2	RMSE
1821	0.9326415119	16893.72152
1822	0.9326533136	16892.2415
1823	0.9326741311	16889.63052
1824	0.9326906877	16887.55366
1825	0.9327261609	16883.10306
1826	0.9327400114	16881.365
1827	0.9327578013	16879.13234
1828	0.9327857556	16875.62343
1829	0.9327950355	16874.45843
1830	0.9328314094	16869.89127
1831	0.9328467067	16867.97014
1832	0.9328683783	16865.24812
1833	0.9328795598	16863.84351
1834	0.9328987885	16861.42776
1835	0.9329114203	16859.8406
1836	0.9329304674	16857.44709
1837	0.9329371915	16856.60204
1838	0.9329477465	16855.27546
1839	0.9329623307	16853.44231
1840	0.9329738852	16851.98984
1841	0.9329993698	16848.78581
1842	0.9330223146	16845.90057
1843	0.9330384646	16843.86947
1844	0.9330517533	16842.19803
1845	0.9330850353	16838.01112
1846	0.9331103562	16834.82503
1847	0.9331191656	16833.71642
1848	0.9331416122	16830.89131
1849	0.933168611	16827.49263
1850	0.933175217	16826.66096
1851	0.9331962053	16824.01829
1852	0.9332061316	16822.76831
1853	0.9332287229	16819.92314
1854	0.9332492853	16817.33307
1855	0.9332630485	16815.59921
1856	0.9332679332	16814.9838
1857	0.933276348	16813.9236
1858	0.9332969819	16811.3236
1859	0.9333094626	16809.75075
1860	0.9333300577	16807.15499
1861	0.9333345468	16806.58914
1862	0.9333541567	16804.1171
1863	0.9333647455	16802.78211
1864	0.9333897353	16799.6311
1865	0.9334113353	16796.90703
1866	0.9334266006	16794.9816
1867	0.9334386179	16793.46568
1868	0.9334644631	16790.20498
1869	0.9334902571	16786.95011
1870	0.9335068997	16784.8497
1871	0.9335280758	16782.17676
1872	0.9335311253	16781.7918
1873	0.9335495537	16779.46527
1874	0.9335593357	16778.23019
1875	0.9335623179	16777.85364
1876	0.9335856131	16774.91195
1877	0.9336079681	16772.08851
1878	0.9336149161	16771.21088
1879	0.9336302019	16769.2799
1880	0.9336522911	16766.48909
1881	0.9336697491	16764.28307
1882	0.9336775573	16763.29632
1883	0.9337064695	16759.64208
1884	0.9337153866	16758.51488
1885	0.9337320249	16756.41144
1886	0.9337468622	16754.53547
1887	0.9337814262	16750.16451
1888	0.9337917243	16748.862
1889	0.9338050874	16747.17167
1890	0.9338148676	16745.93443
1891	0.9338383422	16742.96443
1892	0.9338599653	16740.22823
1893	0.9338935102	16735.98254
1894	0.9339218396	16732.39612
1895	0.93393984	16730.11692
1896	0.933946827	16729.23215
1897	0.9339629508	16727.19019
1898	0.9339763833	16725.48887
1899	0.9339865529	16724.20072
1900	0.9340051227	16721.84827
1901	0.9340331611	16718.29569
1902	0.9340497088	16716.19868
1903	0.9340652398	16714.23027
1904	0.9340776511	16712.65707
1905	0.9341009007	16709.7097
1906	0.934124486	16706.71922
1907	0.9341433189	16704.33094
1908	0.9341724441	16700.63678
1909	0.9341855971	16698.96822
1910	0.9342115109	16695.68036
1911	0.9342164697	16695.05114
1912	0.9342318932	16693.09387
1913	0.934251256	16690.63639
1914	0.9342730981	16687.8638
1915	0.9342983045	16684.66358
1916	0.9343157765	16682.44495
1917	0.9343330872	16680.24653
1918	0.9343483109	16678.31291
1919	0.9343943661	16672.4619
1920	0.9344137208	16670.0024
1921	0.9344260648	16668.43359
1922	0.9344505762	16665.31799
1923	0.9344608408	16664.01309
1924	0.9344769297	16661.96759
1925	0.9344889964	16660.43329
1926	0.9345090381	16657.88463
1927	0.9345393903	16654.02408
1928	0.9345710084	16650.00158
1929	0.9345891444	16647.69385
1930	0.9345989789	16646.4423
1931	0.9346106325	16644.95915
1932	0.9346251123	16643.11612
1933	0.9346431191	16640.82388
1934	0.9346633942	16638.24251
1935	0.9346892356	16634.95187
1936	0.9347090684	16632.42593
1937	0.9347327927	16629.40385
1938	0.9347519613	16626.9617
1939	0.9347734008	16624.22978
1940	0.9348011207	16620.69694
1941	0.934814514	16618.98973
1942	0.9348260898	16617.51404
1943	0.9348356023	16616.30129
1944	0.9348491813	16614.56994
1945	0.9348562546	16613.66801
1946	0.9348741627	16611.3843
1947	0.9348938673	16608.87111
1948	0.9349180808	16605.78234
1949	0.9349322456	16603.97516
1950	0.9349529777	16601.32974
1951	0.934973868	16598.6637
1952	0.9349874513	16596.92996
1953	0.9350024475	16595.01568
1954	0.9350136261	16593.58857
1955	0.9350347738	16590.88843
1956	0.9350508599	16588.83427
1957	0.9350823592	16584.81111
1958	0.9350942833	16583.2879
1959	0.935113065	16580.88837
1960	0.9351141062	16580.75534
1961	0.9351337639	16578.24352
1962	0.9351529725	16575.7887
1963	0.9351743735	16573.05329
1964	0.9352039143	16569.27672
1965	0.9352270803	16566.31451
1966	0.9352508302	16563.27711
1967	0.9352704743	16560.76436
1968	0.9352795007	16559.60964
1969	0.9353073039	16556.05235
1970	0.9353082984	16555.92509
1971	0.9353403526	16551.82292
1972	0.9353692954	16548.11806
1973	0.935387443	16545.79463
1974	0.9354028512	16543.82168
1975	0.9354214539	16541.43935
1976	0.9354372669	16539.41402
1977	0.9354616557	16536.28982
1978	0.9354773178	16534.2832
1979	0.9354973575	16531.71535
1980	0.9355170129	16529.19637
1981	0.9355388893	16526.39229
1982	0.9355610557	16523.55057
1983	0.9355748614	16521.78044
1984	0.9355893656	16519.92053
1985	0.935596079	16519.05959
1986	0.9356115899	16517.07027
1987	0.9356230246	16515.60357
1988	0.9356375659	16513.73822
1989	0.9356588395	16511.00885
1990	0.9356744875	16509.00096
1991	0.9356890691	16507.1297
1992	0.935697819	16506.00671
1993	0.9357119398	16504.19424
1994	0.9357257558	16502.42071
1995	0.9357530939	16498.9108
1996	0.9357690573	16496.86094
1997	0.9357700509	16496.73333
1998	0.9357879893	16494.42955
1999	0.935815491	16490.89693
