iter	Passed	Remaining
1118	25516	20089
1119	25533	20062
1120	25550	20034
1121	25579	20016
1122	25597	19990
1123	25614	19963
1124	25631	19935
1125	25647	19907
1126	25664	19879
1127	25680	19852
1128	25697	19824
1129	25714	19797
1130	25731	19770
1131	25749	19744
1132	25769	19719
1133	25788	19693
1134	25805	19666
1135	25822	19639
1136	25840	19613
1137	25857	19586
1138	25874	19559
1139	25891	19532
1140	25909	19505
1141	25928	19480
1142	25945	19453
1143	25963	19427
1144	25980	19400
1145	25996	19372
1146	26014	19346
1147	26031	19319
1148	26051	19294
1149	26070	19269
1150	26086	19241
1151	26102	19214
1152	26120	19188
1153	26136	19161
1154	26153	19133
1155	26173	19109
1156	26191	19083
1157	26207	19056
1158	26224	19028
1159	26239	19001
1160	26256	18974
1161	26274	18948
1162	26292	18922
1163	26299	18888
1164	26316	18861
1165	26332	18834
1166	26348	18807
1167	26366	18781
1168	26386	18757
1169	26433	18752
1170	26456	18729
1171	26476	18705
1172	26506	18688
1173	26529	18665
1174	26548	18640
1175	26564	18613
1176	26583	18588
1177	26632	18583
1178	26653	18560
1179	26719	18567
1180	26766	18561
1181	26813	18555
1182	26829	18528
1183	26846	18502
1184	26862	18475
1185	26880	18448
1186	26901	18425
1187	26922	18401
1188	26940	18375
1189	26959	18350
1190	26975	18323
1191	26992	18296
1192	27009	18270
1193	27027	18244
1194	27049	18221
1195	27067	18195
1196	27083	18169
1197	27100	18142
1198	27118	18116
1199	27136	18090
1200	27153	18064
1201	27171	18039
1202	27187	18011
1203	27204	17985
1204	27221	17959
1205	27236	17932
1206	27255	17906
1207	27272	17880
1208	27290	17855
1209	27310	17830
1210	27327	17804
1211	27346	17779
1212	27363	17753
1213	27383	17729
1214	27405	17706
1215	27422	17680
1216	27444	17657
1217	27507	17660
1218	27545	17648
1219	27577	17631
1220	27609	17614
1221	27635	17594
1222	27666	17576
1223	27682	17550
1224	27699	17524
1225	27717	17498
1226	27733	17472
1227	27750	17445
1228	27767	17419
1229	27787	17395
1230	27804	17369
1231	27821	17343
1232	27837	17316
1233	27854	17290
1234	27871	17264
1235	27889	17239
1236	27907	17213
1237	27924	17187
1238	27941	17161
1239	27958	17135
1240	27976	17110
1241	27996	17086
1242	28013	17060
1243	28030	17034
1244	28049	17009
1245	28068	16985
1246	28089	16961
1247	28110	16938
1248	28130	16914
1249	28148	16889
1250	28165	16863
1251	28182	16837
1252	28199	16811
1253	28216	16785
1254	28233	16760
1255	28249	16733
1256	28265	16707
1257	28282	16681
1258	28298	16655
1259	28317	16631
1260	28334	16605
1261	28351	16579
1262	28367	16553
1263	28387	16529
1264	28407	16505
1265	28427	16481
1266	28452	16460
1267	28474	16438
1268	28502	16418
1269	28540	16405
1270	28557	16379
1271	28610	16374
1272	28641	16357
1273	28697	16353
1274	28731	16337
1275	28761	16319
1276	28789	16299
1277	28817	16280
1278	28834	16254
1279	28854	16230
1280	28875	16207
1281	28892	16181
1282	28909	16156
1283	28927	16130
1284	28946	16106
1285	28966	16082
1286	28983	16056
1287	29000	16031
1288	29017	16005
1289	29035	15980
1290	29052	15955
1291	29068	15929
1292	29085	15903
1293	29102	15878
1294	29119	15852
1295	29136	15827
1296	29153	15801
1297	29170	15776
1298	29187	15751
1299	29204	15725
1300	29221	15699
1301	29237	15674
1302	29253	15648
1303	29270	15622
1304	29288	15598
1305	29307	15573
1306	29324	15548
1307	29342	15523
1308	29362	15499
1309	29379	15474
1310	29396	15449
1311	29417	15426
1312	29435	15401
1313	29455	15377
1314	29474	15353
1315	29503	15334
1316	29521	15309
1317	29539	15285
1318	29574	15269
1319	29594	15245
1320	29611	15220
1321	29630	15196
1322	29647	15171
1323	29663	15145
1324	29680	15120
1325	29697	15095
1326	29715	15070
1327	29732	15045
1328	29748	15019
1329	29765	14994
1330	29783	14970
1331	29800	14944
1332	29817	14919
1333	29836	14895
1334	29854	14871
1335	29871	14846
1336	29887	14820
1337	29905	14796
1338	29921	14770
1339	29938	14745
1340	29958	14722
1341	29977	14698
1342	29999	14675
1343	30018	14652
1344	30036	14627
1345	30057	14604
1346	30073	14579
1347	30090	14554
1348	30107	14529
1349	30125	14504
1350	30141	14479
1351	30158	14454
1352	30174	14429
1353	30191	14404
1354	30207	14379
1355	30223	14353
1356	30239	14328
1357	30256	14303
1358	30273	14278
1359	30289	14253
1360	30306	14229
1361	30323	14204
1362	30339	14179
1363	30356	14154
1364	30375	14130
1365	30392	14105
1366	30408	14080
1367	30424	14055
1368	30440	14030
1369	30461	14007
1370	30480	13984
1371	30502	13961
1372	30521	13938
1373	30542	13915
1374	30600	13909
1375	30630	13890
1376	30657	13870
1377	30748	13879
1378	30773	13857
1379	30808	13841
1380	30836	13821
1381	30852	13796
1382	30870	13772
1383	30889	13748
1384	30906	13723
1385	30922	13698
1386	30939	13674
1387	30959	13650
1388	30976	13626
1389	30995	13602
1390	31013	13578
1391	31029	13553
1392	31046	13528
1393	31062	13503
1394	31078	13478
1395	31097	13454
1396	31117	13431
1397	31135	13407
1398	31158	13385
1399	31175	13361
1400	31193	13336
1401	31215	13314
1402	31232	13290
1403	31249	13265
1404	31266	13240
1405	31290	13219
1406	31306	13194
1407	31324	13170
1408	31341	13145
1409	31358	13121
1410	31375	13097
1411	31393	13073
1412	31411	13049
1413	31430	13025
1414	31449	13001
1415	31466	12977
1416	31485	12954
1417	31502	12929
1418	31518	12904
1419	31535	12880
1420	31551	12856
1421	31568	12831
1422	31584	12807
1423	31603	12783
1424	31624	12760
1425	31641	12736
1426	31658	12712
1427	31676	12688
1428	31692	12663
1429	31709	12639
1430	31727	12615
1431	31745	12591
1432	32255	12762
1433	32273	12738
1434	32292	12714
1435	32310	12690
1436	32332	12667
1437	32349	12642
1438	32367	12618
1439	32385	12594
1440	32403	12570
1441	32422	12546
1442	32442	12522
1443	32462	12499
1444	32482	12476
1445	32503	12452
1446	32523	12429
1447	32550	12408
1448	32577	12387
1449	32594	12363
1450	32613	12339
1451	32630	12315
1452	32648	12290
1453	32666	12266
1454	32683	12242
1455	32700	12217
1456	32757	12208
1457	32781	12186
1458	32832	12174
1459	32860	12154
1460	32907	12140
1461	32944	12123
1462	32964	12099
1463	32983	12076
1464	33001	12051
1465	33021	12028
1466	33039	12003
1467	33056	11979
1468	33074	11955
1469	33090	11930
1470	33108	11906
1471	33127	11882
1472	33144	11858
1473	33161	11833
1474	33179	11809
1475	33195	11784
1476	33213	11760
1477	33232	11736
1478	33249	11712
1479	33269	11689
1480	33318	11676
1481	33347	11655
1482	33365	11631
1483	33384	11608
1484	33402	11584
1485	33419	11559
1486	33436	11535
1487	33456	11511
1488	33473	11487
1489	33491	11463
1490	33507	11438
1491	33525	11414
1492	33544	11391
1493	33561	11366
1494	33578	11342
1495	33594	11318
1496	33612	11293
1497	33630	11270
1498	33648	11246
1499	33667	11222
1500	33684	11198
1501	33702	11174
1502	33719	11150
